direction,year,month,day,class,class_count
QB,24,1,14,6,61
QB,24,1,24,4,186
QB,24,3,6,4,206
QB,24,1,12,8,297
QB,24,5,9,12,33
QB,24,8,30,10,23
QB,24,1,23,10,33
QB,24,5,12,4,157
QB,24,8,24,11,22
QB,24,3,10,1,36
QB,24,6,12,2,31843
QB,24,4,30,3,5987
QB,24,1,13,3,4453
QB,24,1,9,6,601
QB,24,7,4,3,2584
QB,24,8,21,11,47
QB,24,8,21,4,266
QB,24,6,30,4,229
QB,24,2,2,4,223
QB,24,1,3,4,215
QB,24,8,13,11,47
QB,24,4,27,1,99
QB,24,6,17,8,186
QB,24,7,23,10,17
QB,24,6,13,14,22
QB,24,2,24,1,39
QB,25,1,11,3,1469
QB,24,1,21,14,16
QB,24,1,25,14,20
QB,24,8,26,10,18
QB,25,1,17,2,12118
QB,24,8,8,2,29708
QB,24,8,9,3,5477
QB,24,6,28,9,1643
QB,24,3,24,3,3468
QB,24,5,2,3,6188
QB,24,6,29,4,248
QB,24,6,2,4,146
QB,24,2,14,9,1406
QB,24,1,30,7,62
QB,24,8,11,6,110
QB,24,7,12,14,59
QB,24,7,22,8,200
QB,24,2,2,1,53
QB,24,1,18,7,64
QB,24,3,8,7,38
QB,24,7,6,12,22
QB,24,8,3,2,37689
QB,24,8,19,2,33371
QB,24,5,14,2,28096
QB,24,7,4,5,809
QB,24,3,18,9,1355
QB,24,2,2,6,593
QB,24,3,24,6,78
QB,24,2,19,8,182
QB,24,7,3,1,86
QB,24,2,27,10,20
QB,24,1,8,10,11
QB,24,1,16,10,7
QB,24,2,4,2,37260
QB,24,2,27,2,33494
QB,24,6,11,5,3642
QB,24,1,8,2,32435
QB,24,7,16,2,29092
QB,24,3,27,3,5608
QB,24,6,12,8,243
QB,24,3,14,4,242
QB,24,5,21,12,48
QB,24,6,19,7,63
QB,24,7,3,10,15
QB,24,3,23,14,18
QB,24,3,4,14,67
QB,24,8,13,12,55
QB,24,6,15,2,37016
QB,24,1,24,5,3085
QB,24,5,6,5,3404
QB,24,3,31,5,913
QB,24,4,29,8,181
QB,24,7,24,8,306
QB,24,8,6,6,704
QB,24,8,17,8,173
QB,24,4,29,14,31
QB,24,6,19,4,224
QB,24,6,30,1,57
QB,24,6,2,8,42
QB,24,3,21,1,46
QB,24,6,20,10,21
QB,24,7,19,7,49
QB,24,4,22,11,6
QB,24,5,15,14,52
QB,24,8,20,14,23
QB,24,3,21,2,27425
QB,24,5,26,3,3389
QB,24,4,5,2,28869
QB,24,1,26,3,6024
QB,24,4,1,9,1310
QB,24,8,15,9,1665
QB,24,2,11,5,950
QB,24,6,1,2,1784
QB,24,6,6,4,267
QB,24,5,1,8,218
QB,24,7,15,7,49
QB,24,7,20,8,167
QB,24,1,25,11,43
QB,24,1,3,7,57
QB,24,5,10,12,32
QB,24,1,5,11,25
QB,24,1,31,2,33200
QB,24,7,19,2,30454
QB,24,7,18,3,5995
QB,24,8,26,3,5888
QB,24,8,6,3,6022
QB,24,3,21,3,5681
QB,24,2,16,6,728
QB,24,8,23,8,293
QB,24,2,4,9,425
QB,24,2,6,4,213
QB,24,4,27,7,24
QB,24,2,14,1,60
QB,24,6,29,12,45
QB,24,8,10,13,1
QB,24,1,31,9,1473
QB,24,6,6,3,5578
QB,24,7,6,9,596
QB,24,2,13,9,1015
QB,24,6,25,14,121
QB,24,1,23,8,266
QB,24,5,31,10,22
QB,24,4,7,14,9
QB,24,3,8,10,23
QB,24,7,7,14,8
QB,24,5,4,5,1764
QB,24,2,6,3,6492
QB,24,3,25,3,5699
QB,24,5,26,5,1056
QB,24,7,28,3,3743
QB,24,4,1,6,552
QB,24,6,8,9,655
QB,24,7,11,6,169
QB,24,3,17,1,56
QB,24,3,15,4,287
QB,25,2,7,5,2188
QB,24,5,29,14,136
QB,24,5,5,14,8
QB,24,6,10,7,26
QB,24,1,25,12,45
QB,24,7,11,1,82
QB,24,5,16,3,5567
QB,24,3,13,3,5677
QB,24,7,14,2,35728
QB,24,2,24,3,4469
QB,24,2,29,9,1435
QB,24,7,8,14,21
QB,24,6,30,9,443
QB,24,7,13,11,18
QB,24,8,16,1,132
QB,24,2,8,10,22
QB,24,1,31,14,24
QB,24,3,27,7,38
QB,24,5,20,2,29130
QB,24,4,26,3,5805
QB,24,7,12,9,1661
QB,24,8,11,3,3399
QB,24,6,4,5,3518
QB,24,3,9,5,1522
QB,24,8,31,14,21
QB,24,3,6,5,3010
QB,24,3,2,7,21
QB,24,2,23,10,21
QB,24,7,31,10,18
QB,24,5,10,1,78
QB,24,7,31,11,44
QB,24,8,18,7,13
QB,24,8,4,1,59
QB,24,6,9,6,76
QB,24,8,3,1,75
QB,25,3,13,2,11765
QB,24,8,6,12,63
QB,24,8,2,3,5972
QB,24,4,22,9,423
QB,24,3,11,4,193
QB,24,5,4,6,247
QB,24,2,22,12,59
QB,24,7,4,12,11
QB,24,2,12,3,6551
QB,24,8,14,3,5924
QB,24,3,5,3,5583
QB,24,7,2,9,1607
QB,24,8,12,3,5564
QB,24,7,16,5,3456
QB,24,8,24,7,30
QB,24,5,15,8,221
QB,24,5,12,12,21
QB,24,5,4,11,15
QB,24,3,18,10,17
QB,24,5,31,1,190
QB,24,5,27,3,3742
QB,24,8,25,5,1312
QB,24,2,1,3,6541
QB,24,6,19,3,6369
QB,24,1,23,5,3333
QB,24,4,28,9,449
QB,24,3,31,3,3302
QB,24,3,24,9,442
QB,24,8,14,8,290
QB,24,6,27,9,1600
QB,24,2,7,4,259
QB,24,3,7,7,73
QB,24,8,30,8,272
QB,24,7,19,11,31
QB,24,8,13,4,263
QB,24,1,6,6,207
QB,25,1,25,2,15177
QB,25,3,20,3,2442
QB,24,7,15,2,33026
QB,24,7,3,2,18252
QB,24,3,20,9,1491
QB,24,3,8,3,5482
QB,24,2,1,5,3507
QB,24,5,28,9,1476
QB,24,4,10,11,35
QB,24,2,7,6,677
QB,24,5,28,12,29
QB,24,1,3,12,58
QB,24,1,31,4,197
QB,24,7,16,7,44
QB,24,3,29,12,42
QB,24,1,4,7,47
QB,24,3,22,7,28
QB,24,4,23,12,23
QB,24,4,12,10,12
QB,24,5,19,7,17
QB,24,1,6,14,10
QB,24,5,9,2,17778
QB,24,5,18,2,33082
QB,24,8,29,3,5744
QB,24,7,15,9,1512
QB,24,7,24,4,273
QB,24,3,5,6,605
QB,24,5,12,5,899
QB,24,2,23,6,653
QB,24,7,6,8,121
QB,24,6,15,14,111
QB,24,4,5,11,31
QB,24,1,3,6,680
QB,24,7,13,4,182
QB,24,8,17,6,285
QB,24,6,15,7,22
QB,24,1,10,8,216
QB,24,6,30,12,20
QB,25,1,24,2,11667
QB,24,8,9,10,21
QB,24,8,20,7,40
QB,24,6,6,11,40
QB,24,3,4,12,37
QB,24,8,14,2,32083
QB,24,8,23,3,5505
QB,24,2,14,2,31609
QB,24,8,31,2,38496
QB,24,1,17,7,47
QB,24,1,30,1,45
QB,24,2,11,8,85
QB,24,6,26,4,335
QB,24,5,8,14,48
QB,24,3,11,12,27
QB,24,5,29,8,280
QB,24,1,4,1,33
QB,25,1,18,2,14676
QB,24,7,1,2,31279
QB,24,1,8,9,1447
QB,24,1,24,2,32109
QB,24,1,31,5,3304
QB,24,2,23,3,6095
QB,24,2,3,5,1681
QB,24,6,11,12,37
QB,24,7,14,9,421
QB,24,1,27,5,1740
QB,24,6,25,4,323
QB,24,7,9,1,146
QB,24,1,21,7,24
QB,24,5,3,8,234
QB,24,2,28,1,34
QB,25,1,2,2,12280
QB,24,4,4,12,24
QB,24,1,25,2,31511
QB,24,7,3,3,4368
QB,24,8,24,4,202
QB,24,5,8,6,193
QB,24,7,16,14,189
QB,24,2,24,6,262
QB,24,8,19,1,74
QB,24,8,14,14,39
QB,24,2,23,12,44
QB,24,2,12,14,20
QB,24,8,21,5,3797
QB,24,7,19,12,54
QB,24,3,7,14,139
QB,24,4,2,14,29
QB,24,5,13,14,13
QB,24,5,20,7,54
QB,24,1,11,10,19
QB,24,4,10,12,49
QB,24,2,12,5,3119
QB,24,8,22,9,1762
QB,24,8,21,3,5797
QB,24,2,21,5,3263
QB,24,3,11,9,1340
QB,24,8,18,4,194
QB,24,7,9,14,192
QB,24,8,6,1,86
QB,24,6,16,6,73
QB,24,3,3,11,11
QB,25,2,13,2,11237
QB,24,3,6,10,18
QB,24,7,29,11,25
QB,24,6,10,2,32948
QB,24,6,3,2,29401
QB,24,5,4,3,4188
QB,24,6,26,3,6002
QB,24,7,2,3,5968
QB,24,4,5,7,46
QB,24,8,5,4,303
QB,24,8,12,4,283
QB,24,1,7,4,146
QB,24,1,7,12,23
QB,24,4,4,14,27
QB,24,2,17,10,6
QB,24,3,31,14,10
QB,24,1,18,10,25
QB,24,2,19,2,35719
QB,24,5,29,9,1600
QB,24,4,10,2,29495
QB,24,2,11,3,3587
QB,24,7,19,1,173
QB,25,1,1,2,15449
QB,24,2,2,8,254
QB,24,6,4,1,144
QB,24,2,9,4,207
QB,24,5,2,6,726
QB,24,1,18,4,214
QB,24,3,2,8,158
QB,24,7,3,4,161
QB,24,8,13,7,46
QB,24,5,27,8,84
QB,24,2,27,14,29
QB,24,8,10,14,20
QB,24,1,25,10,24
QB,24,3,13,5,3148
QB,24,6,20,2,31999
QB,24,2,16,2,34308
QB,24,8,1,2,29004
QB,24,7,28,8,94
QB,24,6,15,11,19
QB,25,3,30,2,13671
QB,24,8,8,9,1542
QB,24,7,5,9,1121
QB,24,1,28,9,426
QB,24,7,4,9,166
QB,24,8,15,6,674
QB,24,3,16,5,1576
QB,24,2,21,9,1430
QB,24,8,2,4,344
QB,24,2,3,4,136
QB,24,1,26,10,15
QB,25,1,30,2,10488
QB,24,5,7,14,28
QB,24,6,24,3,6201
QB,24,2,20,2,30845
QB,24,6,16,1,105
QB,24,1,19,2,30072
QB,24,3,20,3,5812
QB,24,4,7,3,3486
QB,24,8,20,9,1737
QB,24,3,3,9,422
QB,24,7,22,10,22
QB,24,1,17,12,44
QB,24,1,10,13,1
QB,24,4,12,7,50
QB,24,8,20,3,6063
QB,24,3,25,9,1426
QB,24,7,25,5,3791
QB,24,2,18,9,448
QB,24,5,28,3,5716
QB,24,5,3,6,678
QB,24,7,20,12,32
QB,24,6,15,1,126
QB,24,2,20,11,37
QB,24,4,5,14,22
QB,24,3,17,6,87
QB,24,8,14,11,51
QB,24,8,8,10,14
QB,24,6,1,6,22
QB,24,5,11,12,25
QB,25,2,3,5,2394
QB,24,1,17,9,1478
QB,24,7,24,3,6320
QB,24,8,16,9,1576
QB,24,6,23,3,4118
QB,24,7,6,5,1731
QB,24,1,23,14,24
QB,24,5,2,4,288
QB,24,6,10,1,113
QB,24,2,19,1,32
QB,24,1,30,11,35
QB,24,8,27,10,16
QB,24,4,22,7,7
QB,24,5,4,2,35764
QB,24,1,17,4,220
QB,24,5,4,9,684
QB,24,3,24,5,851
QB,24,1,19,6,591
QB,24,1,5,7,48
QB,24,1,13,5,1534
QB,24,2,22,6,724
QB,24,1,13,1,36
QB,24,3,29,8,193
QB,24,8,18,6,68
QB,24,7,12,1,105
QB,24,2,20,4,302
QB,24,2,15,14,40
QB,25,3,13,5,2369
QB,24,6,21,14,25
QB,24,7,2,10,27
QB,24,3,28,14,58
QB,24,6,21,2,33407
QB,24,1,7,2,33717
QB,24,8,2,9,1492
QB,24,3,6,6,609
QB,24,8,3,4,222
QB,24,7,29,4,279
QB,24,4,24,4,217
QB,24,5,4,10,13
QB,24,7,13,14,6
QB,25,2,27,2,11151
QB,24,8,5,1,109
QB,24,3,22,14,26
QB,25,3,28,2,5578
QB,24,5,23,11,42
QB,24,3,12,14,23
QB,25,2,3,3,1891
QB,24,5,5,7,20
QB,24,7,5,2,35290
QB,24,2,19,3,5825
QB,24,6,28,3,6095
QB,24,7,13,5,1773
QB,24,1,14,3,3445
QB,24,7,17,6,656
QB,24,3,27,5,3232
QB,24,2,29,7,63
QB,24,5,17,1,111
QB,24,5,16,1,77
QB,24,6,24,4,407
QB,24,2,9,10,14
QB,24,3,11,8,196
QB,24,4,10,1,70
QB,24,5,3,7,37
QB,24,3,16,12,28
QB,24,6,18,12,46
QB,24,6,5,11,30
QB,24,8,10,7,30
QB,24,8,27,3,5637
QB,24,2,22,5,3327
QB,24,1,23,4,185
QB,24,8,7,4,350
QB,24,3,20,6,620
QB,24,7,12,7,51
QB,24,3,21,4,204
QB,24,7,12,4,279
QB,24,1,11,7,44
QB,24,7,23,1,99
QB,24,5,7,10,26
QB,24,1,31,7,64
QB,24,4,4,1,50
QB,24,1,6,11,20
QB,24,3,31,7,7
QB,24,2,25,14,10
QB,24,8,11,2,37796
QB,24,5,19,3,3592
QB,24,4,29,6,583
QB,24,7,23,9,1647
QB,24,3,19,8,230
QB,24,6,25,9,1509
QB,24,3,30,9,620
QB,24,4,11,7,32
QB,24,8,21,1,120
QB,24,5,14,7,40
QB,24,3,13,7,41
QB,24,5,29,12,60
QB,25,3,21,2,12969
QB,24,5,12,8,72
QB,24,1,28,1,15
QB,24,6,27,5,3617
QB,24,7,18,6,674
QB,24,6,25,8,249
QB,24,1,6,9,664
QB,24,6,10,9,1515
QB,24,3,14,6,620
QB,24,1,2,11,21
QB,24,2,14,14,126
QB,24,2,26,1,66
QB,24,3,16,6,226
QB,24,1,8,4,192
QB,24,6,8,7,20
QB,24,5,24,7,33
QB,24,2,8,7,54
QB,24,6,11,1,126
QB,24,1,20,12,22
QB,24,1,17,5,3108
QB,24,5,23,5,3494
QB,24,7,21,3,3731
QB,24,4,5,8,258
QB,24,3,5,9,1404
QB,24,6,29,1,119
QB,24,3,31,8,66
QB,24,3,13,9,1411
QB,24,8,10,4,168
QB,24,7,3,5,2737
QB,24,4,1,4,182
QB,24,5,3,4,251
QB,24,7,23,4,244
QB,24,8,31,4,211
QB,24,4,26,1,103
QB,24,4,5,4,216
QB,24,4,22,12,12
QB,25,2,3,2,11099
QB,24,6,18,11,36
QB,24,8,22,10,23
QB,24,2,21,1,49
QB,24,4,3,5,2788
QB,24,7,24,2,32726
QB,24,3,9,8,129
QB,24,1,5,2,20171
QB,24,8,13,5,3804
QB,24,5,20,4,225
QB,24,8,1,12,78
QB,24,1,29,6,580
QB,24,8,16,6,658
QB,24,8,24,8,214
QB,24,6,1,9,111
QB,24,8,13,1,156
QB,24,6,17,6,687
QB,24,8,27,8,349
QB,24,7,29,14,58
QB,24,6,5,1,114
QB,25,3,12,2,11904
QB,24,6,13,10,14
QB,24,3,9,7,21
QB,24,3,21,10,17
QB,24,7,28,2,38247
QB,24,8,15,3,6170
QB,24,7,31,5,3694
QB,24,8,30,2,33100
QB,24,7,29,6,593
QB,24,2,1,14,25
QB,24,8,4,9,449
QB,24,2,5,12,40
QB,24,7,1,8,193
QB,24,3,27,12,51
QB,24,2,10,8,158
QB,24,7,28,4,237
QB,24,5,10,14,178
QB,24,1,23,7,57
QB,24,8,5,12,44
QB,24,5,16,7,39
QB,24,8,15,14,95
QB,24,2,22,2,32026
QB,24,2,16,3,6289
QB,24,7,19,3,5685
QB,24,1,9,9,1412
QB,24,2,28,8,236
QB,24,7,27,5,1962
QB,24,8,26,5,3805
QB,24,2,11,9,421
QB,24,6,30,6,113
QB,24,3,1,1,49
QB,24,7,14,4,255
QB,24,2,26,14,208
QB,24,7,3,7,39
QB,24,3,2,4,157
QB,24,3,16,1,83
QB,24,7,18,11,34
QB,24,8,20,1,121
QB,24,4,26,12,37
QB,24,8,21,14,47
QB,24,2,24,11,17
QB,24,5,25,12,29
QB,24,5,14,12,44
QB,24,8,31,3,4119
QB,24,7,23,3,5925
QB,24,1,16,9,1261
QB,24,6,14,9,1496
QB,24,2,2,5,2987
QB,24,2,15,6,738
QB,24,7,27,4,379
QB,24,5,13,4,224
QB,24,2,16,1,46
QB,24,1,13,7,27
QB,24,1,3,8,275
QB,24,5,4,7,19
QB,24,1,22,7,36
QB,24,5,15,11,34
QB,25,2,23,5,733
QB,24,3,7,2,30858
QB,24,4,24,5,3071
QB,24,5,3,3,6185
QB,24,5,14,3,5676
QB,24,8,13,14,111
QB,24,6,12,9,1457
QB,24,8,10,9,617
QB,24,4,23,4,41
QB,24,6,29,8,189
QB,24,6,27,11,30
QB,24,1,26,11,36
QB,24,7,16,12,61
QB,24,7,30,10,13
QB,24,3,22,3,5538
QB,24,5,1,2,31032
QB,24,3,2,6,210
QB,24,3,30,5,1664
QB,24,6,24,9,1447
QB,24,6,15,5,1824
QB,24,3,23,6,167
QB,24,8,10,1,143
QB,24,2,18,5,921
QB,24,8,26,6,660
QB,24,1,10,4,213
QB,24,1,17,1,23
QB,24,2,5,10,12
QB,24,8,3,10,14
QB,24,1,6,2,32307
QB,24,8,13,2,30406
QB,24,7,25,1,147
QB,24,5,11,7,24
QB,25,1,12,2,15134
QB,24,2,13,1,17
QB,24,3,30,6,222
QB,24,1,24,14,33
QB,24,1,15,14,32
QB,24,2,5,7,44
QB,24,8,23,13,2
QB,24,7,12,11,43
QB,24,1,20,10,14
QB,24,1,20,14,11
QB,24,4,28,2,39524
QB,24,2,15,2,33888
QB,24,2,23,2,32969
QB,24,2,1,8,280
QB,24,6,26,9,1520
QB,24,2,29,4,287
QB,24,1,31,8,290
QB,24,3,21,8,253
QB,24,5,22,8,279
QB,25,1,22,2,11625
QB,24,8,25,12,24
QB,24,1,14,1,22
QB,24,8,4,2,37395
QB,24,6,14,3,6194
QB,24,2,16,11,40
QB,24,8,1,5,3580
QB,24,3,9,3,3751
QB,24,2,29,5,3549
QB,24,4,6,3,3876
QB,24,3,4,5,3281
QB,24,1,22,6,595
QB,24,6,14,8,241
QB,24,3,8,4,200
QB,24,7,21,6,150
QB,24,8,10,6,247
QB,24,2,17,7,29
QB,24,1,16,11,22
QB,24,7,8,7,39
QB,24,2,12,11,21
QB,24,3,5,1,36
QB,24,4,3,12,35
QB,24,4,25,11,34
QB,24,3,10,14,9
QB,24,5,23,2,25927
QB,24,4,23,3,3044
QB,24,5,14,5,3428
QB,24,3,4,9,1350
QB,24,6,28,6,741
QB,24,7,8,10,17
QB,24,4,7,4,188
QB,24,8,6,8,270
QB,24,3,29,10,11
QB,24,2,7,10,13
QB,24,6,2,7,8
QB,24,5,2,5,3548
QB,24,8,8,3,5565
QB,24,1,25,3,6137
QB,24,4,11,6,642
QB,24,1,22,8,213
QB,24,6,27,6,639
QB,24,6,1,5,86
QB,24,2,6,14,46
QB,24,3,25,7,21
QB,24,8,25,6,79
QB,24,1,25,7,58
QB,24,2,6,12,61
QB,24,5,5,10,2
QB,24,4,25,10,14
QB,24,4,7,12,26
QB,24,2,2,12,52
QB,24,8,21,9,1709
QB,24,3,13,12,36
QB,24,7,16,6,689
QB,24,3,14,8,239
QB,24,4,22,1,45
QB,24,6,13,12,58
QB,24,1,14,11,7
QB,25,3,8,2,15396
QB,24,6,6,2,28142
QB,24,4,28,5,1115
QB,24,7,20,5,2022
QB,24,2,17,8,149
QB,24,8,1,4,349
QB,24,6,24,6,570
QB,24,2,8,4,210
QB,24,1,7,8,64
QB,24,1,3,1,46
QB,24,5,18,14,35
QB,24,7,4,1,77
QB,24,4,28,1,122
QB,24,8,23,1,131
QB,24,1,2,9,1364
QB,24,8,18,3,3425
QB,24,8,11,5,1182
QB,24,7,31,8,280
QB,24,2,14,8,263
QB,24,2,17,4,151
QB,24,8,22,7,46
QB,25,1,21,3,2034
QB,24,8,29,12,63
QB,24,4,2,12,47
QB,25,2,14,2,11763
QB,24,6,3,11,28
QB,24,1,8,11,23
QB,24,5,3,2,32689
QB,24,7,12,5,3461
QB,24,8,2,1,125
QB,24,4,5,5,3202
QB,24,7,12,6,631
QB,24,2,29,8,249
QB,24,1,15,8,163
QB,24,1,7,6,85
QB,24,4,23,9,432
QB,24,1,22,4,197
QB,24,4,24,1,92
QB,24,4,8,11,22
QB,24,7,29,10,23
QB,24,6,14,10,26
QB,24,6,4,11,44
QB,24,6,12,10,9
QB,24,8,27,14,34
QB,24,1,3,3,6393
QB,24,7,15,3,6024
QB,24,6,1,3,202
QB,24,5,5,3,3692
QB,24,7,10,5,173
QB,24,1,7,5,821
QB,24,7,29,8,201
QB,24,3,12,4,183
QB,24,3,26,4,218
QB,24,3,21,11,34
QB,24,3,23,4,136
QB,24,8,30,12,53
QB,24,5,9,14,44
QB,24,4,10,10,16
QB,24,1,26,1,37
QB,24,7,24,14,25
QB,24,5,10,2,26928
QB,24,3,19,5,3275
QB,24,6,5,2,29766
QB,24,7,18,9,1625
QB,24,1,16,14,40
QB,24,5,3,12,54
QB,24,3,27,11,42
QB,24,7,19,8,225
QB,24,8,28,4,271
QB,24,2,12,7,48
QB,24,8,7,1,58
QB,24,7,14,6,106
QB,24,6,22,4,201
QB,24,5,12,1,54
QB,24,8,28,10,17
QB,24,8,23,14,36
QB,24,2,12,1,34
QB,24,7,26,10,16
QB,24,7,19,9,1537
QB,24,1,11,3,6683
QB,24,8,17,9,776
QB,24,2,23,4,264
QB,24,2,14,4,300
QB,24,7,13,9,642
QB,24,1,31,12,59
QB,24,8,4,6,96
QB,24,4,24,8,216
QB,24,7,14,14,132
QB,24,2,1,4,210
QB,24,1,1,1,38
QB,24,5,22,14,53
QB,25,2,24,2,12041
QB,24,1,27,11,26
QB,24,2,24,4,133
QB,24,3,6,1,36
QB,24,7,22,14,29
QB,24,5,12,11,10
QB,24,3,11,1,33
QB,24,1,22,11,26
QB,24,1,27,3,4385
QB,24,1,12,5,3262
QB,24,4,8,6,597
QB,24,7,11,11,17
QB,24,3,21,12,57
QB,24,3,19,7,37
QB,24,3,6,14,17
QB,24,5,14,14,23
QB,24,2,21,12,49
QB,24,7,2,5,3597
QB,24,8,16,3,5624
QB,24,3,6,2,29881
QB,24,1,10,5,3224
QB,24,2,5,5,3330
QB,24,1,2,4,181
QB,24,5,16,5,3285
QB,24,4,26,9,1330
QB,24,3,18,4,199
QB,24,8,30,6,646
QB,24,8,29,1,119
QB,24,8,26,14,99
QB,24,1,29,7,53
QB,24,8,3,14,19
QB,24,5,7,7,43
QB,25,2,18,2,11161
QB,25,1,8,5,2137
QB,24,2,28,3,6378
QB,24,5,29,2,26951
QB,24,1,29,9,1309
QB,24,6,21,3,6154
QB,24,1,8,14,21
QB,24,1,11,1,58
QB,24,7,15,12,34
QB,24,1,26,2,33523
QB,24,2,6,5,3449
QB,24,3,26,3,5709
QB,24,8,18,5,1195
QB,24,2,28,9,1393
QB,24,3,3,4,180
QB,24,6,4,4,277
QB,24,2,2,14,63
QB,24,8,8,4,318
QB,24,7,15,11,26
QB,25,1,31,2,11736
QB,24,5,16,4,255
QB,24,4,28,6,126
QB,24,5,1,11,34
QB,24,2,8,12,55
QB,24,3,30,12,20
QB,25,1,9,2,11704
QB,25,2,15,2,14304
QB,24,6,2,2,27804
QB,24,3,4,2,32393
QB,24,5,25,3,3992
QB,24,6,28,12,61
QB,24,8,30,9,1580
QB,24,5,17,12,30
QB,24,1,20,4,123
QB,24,5,24,8,289
QB,24,6,24,1,167
QB,24,5,9,7,16
QB,24,3,5,12,55
QB,24,5,16,11,29
QB,24,1,5,10,8
QB,24,3,20,2,27723
QB,24,8,23,9,1599
QB,24,7,4,4,103
QB,24,8,27,11,66
QB,24,3,12,5,3258
QB,24,7,1,6,684
QB,24,7,9,11,42
QB,24,3,28,12,42
QB,24,8,28,11,57
QB,24,8,16,4,260
QB,24,4,6,7,22
QB,24,4,25,1,89
QB,24,5,8,8,66
QB,24,2,3,12,37
QB,24,1,17,13,1
QB,24,1,19,11,23
QB,24,8,19,3,5912
QB,24,7,21,5,1171
QB,24,6,24,5,3441
QB,24,1,9,10,11
QB,24,7,27,12,35
QB,24,5,31,11,35
QB,24,6,2,14,6
QB,24,7,18,10,20
QB,24,5,23,1,111
QB,24,6,16,2,40408
QB,24,5,24,5,3156
QB,24,5,11,6,248
QB,24,3,11,2,28873
QB,24,6,11,8,235
QB,24,7,3,9,1313
QB,24,7,8,1,124
QB,24,4,5,9,1359
QB,24,2,12,6,640
QB,24,8,21,8,302
QB,24,3,10,4,163
QB,24,7,22,1,118
QB,24,3,23,8,119
QB,24,2,9,12,49
QB,24,7,16,8,257
QB,24,4,12,8,257
QB,24,7,19,4,396
QB,24,2,22,4,214
QB,24,3,23,1,25
QB,24,6,13,1,131
QB,24,7,25,10,14
QB,24,8,7,12,64
QB,24,3,22,12,58
QB,24,3,4,13,3
QB,24,4,29,13,2
QB,24,5,11,2,35612
QB,24,2,9,5,2935
QB,24,8,28,1,120
QB,24,4,11,4,230
QB,24,8,1,7,48
QB,24,2,10,1,74
QB,24,6,20,11,35
QB,25,1,7,2,11633
QB,24,2,14,3,6142
QB,24,6,13,2,32237
QB,24,6,20,9,1539
QB,24,8,17,5,2035
QB,24,3,14,10,19
QB,24,3,15,3,5233
QB,24,4,1,3,5416
QB,24,7,20,6,282
QB,24,6,3,14,18
QB,24,6,21,11,28
QB,24,8,8,8,278
QB,24,3,8,1,67
QB,24,5,9,6,192
QB,24,3,14,12,36
QB,24,5,19,14,10
QB,24,5,22,7,41
QB,24,8,15,11,39
QB,24,7,3,8,187
QB,24,1,18,12,55
QB,24,5,9,1,48
QB,24,3,3,1,71
QB,24,2,15,1,36
QB,24,3,2,2,35082
QB,24,8,17,3,4237
QB,24,5,23,9,1617
QB,24,5,30,6,679
QB,24,6,7,5,3390
QB,24,8,24,5,2115
QB,24,7,27,3,4529
QB,24,5,17,7,33
QB,24,6,25,6,696
QB,24,8,1,8,294
QB,24,4,23,5,1119
QB,24,1,1,6,44
QB,24,6,25,10,13
QB,24,2,10,7,30
QB,24,5,14,11,34
QB,24,6,18,14,20
QB,24,6,7,9,1455
QB,24,1,17,3,6398
QB,24,5,16,2,27260
QB,24,6,26,2,28452
QB,24,7,18,2,28315
QB,24,3,14,14,37
QB,24,7,9,6,687
QB,24,7,19,5,3397
QB,24,5,26,4,191
QB,24,2,24,8,156
QB,24,3,28,11,37
QB,24,2,20,9,1459
QB,24,3,28,5,2979
QB,24,8,8,5,3541
QB,24,5,3,9,1390
QB,24,8,27,6,693
QB,24,5,30,7,43
QB,24,8,30,7,45
QB,24,3,9,10,10
QB,24,4,11,1,36
QB,24,2,28,2,32589
QB,24,5,10,3,5274
QB,24,2,8,9,1505
QB,24,7,2,4,251
QB,24,3,12,8,231
QB,24,2,2,3,6043
QB,24,4,4,7,53
QB,24,8,28,9,1790
QB,24,7,9,8,237
QB,24,3,30,8,142
QB,24,1,13,6,235
QB,24,1,14,9,392
QB,24,6,3,1,120
QB,24,6,1,8,37
QB,24,8,11,7,17
QB,24,3,8,12,39
QB,24,8,11,12,27
QB,25,2,10,3,1381
QB,24,1,5,3,4375
QB,24,3,23,5,1276
QB,24,8,2,7,37
QB,24,2,21,11,35
QB,24,3,5,14,45
QB,24,4,7,6,141
QB,24,1,2,12,23
QB,24,1,3,11,36
QB,24,6,25,7,42
QB,24,3,30,7,20
QB,24,5,11,11,18
QB,24,5,26,9,391
QB,24,3,29,2,28028
QB,24,7,30,3,6247
QB,24,4,10,5,3208
QB,24,2,9,3,5958
QB,24,8,31,9,690
QB,24,7,16,4,366
QB,24,4,8,9,1353
QB,24,7,24,5,3802
QB,24,4,9,3,5573
QB,25,1,8,2,11996
QB,24,2,4,5,1021
QB,24,7,15,14,70
QB,24,5,5,1,45
QB,24,3,10,12,18
QB,24,8,12,6,641
QB,24,6,4,9,1603
QB,24,7,27,8,159
QB,24,5,27,9,531
QB,24,1,11,12,63
QB,24,5,20,1,107
QB,24,5,26,7,12
QB,24,5,8,7,12
QB,25,1,23,2,11042
QB,25,1,3,2,12349
QB,24,7,6,11,18
QB,25,1,16,5,2363
QB,24,1,1,2,40168
QB,24,5,26,2,35367
QB,24,8,18,2,37010
QB,24,1,29,2,33015
