direction,year,month,day,class,class_count,year_month_date_type_int,year_month_date,week_day
QB,20,1,18,10,12,200118,2020-01-18,035
QB,20,1,18,4,485,200118,2020-01-18,035
QB,20,1,18,5,955,200118,2020-01-18,035
QB,20,1,18,8,223,200118,2020-01-18,035
QB,20,1,18,9,710,200118,2020-01-18,035
QB,20,1,18,6,336,200118,2020-01-18,035
QB,20,1,18,13,1,200118,2020-01-18,035
QB,20,1,18,12,4,200118,2020-01-18,035
QB,20,1,18,3,4475,200118,2020-01-18,035
QB,20,1,18,1,65,200118,2020-01-18,035
QB,20,1,19,8,142,200119,2020-01-19,036
QB,20,1,19,10,3,200119,2020-01-19,036
QB,20,1,19,4,397,200119,2020-01-19,036
QB,20,1,19,2,45593,200119,2020-01-19,036
QB,20,1,19,5,567,200119,2020-01-19,036
QB,20,1,19,9,416,200119,2020-01-19,036
QB,20,1,19,1,51,200119,2020-01-19,036
QB,20,1,19,3,3378,200119,2020-01-19,036
QB,20,1,19,11,27,200119,2020-01-19,036
QB,20,1,19,13,2,200119,2020-01-19,036
QB,20,1,19,6,143,200119,2020-01-19,036
QB,20,1,19,7,2,200119,2020-01-19,036
QB,20,1,20,7,82,200120,2020-01-20,040
QB,20,1,20,5,1732,200120,2020-01-20,040
QB,20,1,20,3,6849,200120,2020-01-20,040
QB,20,1,20,13,5,200120,2020-01-20,040
QB,20,1,20,4,485,200120,2020-01-20,040
QB,20,1,20,11,39,200120,2020-01-20,040
QB,20,1,20,6,764,200120,2020-01-20,040
QB,20,1,20,1,87,200120,2020-01-20,040
QB,20,1,20,10,79,200120,2020-01-20,040
QB,20,1,20,9,1412,200120,2020-01-20,040
QB,20,1,20,8,351,200120,2020-01-20,040
QB,20,1,20,12,1,200120,2020-01-20,040
QB,20,1,20,2,44815,200120,2020-01-20,040
QB,20,1,21,7,108,200121,2020-01-21,041
QB,20,1,21,3,7502,200121,2020-01-21,041
QB,20,1,21,10,182,200121,2020-01-21,041
QB,20,1,21,4,507,200121,2020-01-21,041
QB,20,1,21,5,2122,200121,2020-01-21,041
QB,20,1,21,13,11,200121,2020-01-21,041
QB,20,1,21,11,62,200121,2020-01-21,041
QB,20,1,21,12,4,200121,2020-01-21,041
QB,20,1,21,2,42849,200121,2020-01-21,041
QB,20,1,21,9,1812,200121,2020-01-21,041
QB,20,1,21,8,514,200121,2020-01-21,041
QB,20,1,21,6,979,200121,2020-01-21,041
QB,20,1,21,1,152,200121,2020-01-21,041
QB,20,1,22,9,1781,200122,2020-01-22,042
QB,20,1,22,10,203,200122,2020-01-22,042
QB,20,1,22,3,6498,200122,2020-01-22,042
QB,20,1,22,6,897,200122,2020-01-22,042
QB,20,1,22,2,39557,200122,2020-01-22,042
QB,20,1,22,7,107,200122,2020-01-22,042
QB,20,1,22,4,457,200122,2020-01-22,042
QB,20,1,22,5,1837,200122,2020-01-22,042
QB,20,1,22,1,175,200122,2020-01-22,042
QB,20,1,22,11,60,200122,2020-01-22,042
QB,20,1,22,12,1,200122,2020-01-22,042
QB,20,1,22,13,14,200122,2020-01-22,042
QB,20,1,22,8,496,200122,2020-01-22,042
QB,20,1,23,5,2044,200123,2020-01-23,043
QB,20,1,23,1,102,200123,2020-01-23,043
QB,20,1,23,11,68,200123,2020-01-23,043
QB,20,1,23,10,264,200123,2020-01-23,043
QB,20,1,23,7,114,200123,2020-01-23,043
QB,20,1,23,4,407,200123,2020-01-23,043
QB,20,1,23,2,44134,200123,2020-01-23,043
QB,20,1,23,3,7771,200123,2020-01-23,043
QB,20,1,23,9,1828,200123,2020-01-23,043
QB,20,1,23,13,5,200123,2020-01-23,043
QB,20,1,23,12,2,200123,2020-01-23,043
QB,20,1,23,6,975,200123,2020-01-23,043
QB,20,1,23,8,498,200123,2020-01-23,043
QB,20,1,24,3,7417,200124,2020-01-24,044
QB,20,1,24,2,45698,200124,2020-01-24,044
QB,20,1,24,11,47,200124,2020-01-24,044
QB,20,1,24,5,1922,200124,2020-01-24,044
QB,20,1,24,4,411,200124,2020-01-24,044
QB,20,1,24,7,109,200124,2020-01-24,044
QB,20,1,24,8,456,200124,2020-01-24,044
QB,20,1,24,12,4,200124,2020-01-24,044
QB,20,1,24,9,1685,200124,2020-01-24,044
QB,20,1,24,13,8,200124,2020-01-24,044
QB,20,1,24,6,978,200124,2020-01-24,044
QB,20,1,24,1,89,200124,2020-01-24,044
QB,20,1,24,10,260,200124,2020-01-24,044
QB,20,1,25,5,735,200125,2020-01-25,045
QB,20,1,25,8,245,200125,2020-01-25,045
QB,20,1,25,7,10,200125,2020-01-25,045
QB,20,1,25,9,684,200125,2020-01-25,045
QB,20,1,25,1,49,200125,2020-01-25,045
QB,20,1,25,12,2,200125,2020-01-25,045
QB,20,1,25,2,45635,200125,2020-01-25,045
QB,20,1,25,11,36,200125,2020-01-25,045
QB,20,1,25,10,44,200125,2020-01-25,045
QB,20,1,25,4,436,200125,2020-01-25,045
QB,20,1,25,3,3952,200125,2020-01-25,045
QB,20,1,25,6,312,200125,2020-01-25,045
QB,20,1,26,5,573,200126,2020-01-26,046
QB,20,1,26,7,4,200126,2020-01-26,046
QB,20,1,26,1,36,200126,2020-01-26,046
QB,20,1,26,4,323,200126,2020-01-26,046
QB,20,1,26,11,19,200126,2020-01-26,046
QB,20,1,26,8,150,200126,2020-01-26,046
QB,20,1,26,10,2,200126,2020-01-26,046
QB,20,1,26,6,115,200126,2020-01-26,046
QB,20,1,26,9,400,200126,2020-01-26,046
QB,20,1,26,3,3588,200126,2020-01-26,046
QB,20,1,26,2,48474,200126,2020-01-26,046
QB,20,1,27,6,912,200127,2020-01-27,050
QB,20,1,27,13,7,200127,2020-01-27,050
QB,20,1,27,2,43708,200127,2020-01-27,050
QB,20,1,27,11,41,200127,2020-01-27,050
QB,20,1,27,1,128,200127,2020-01-27,050
QB,20,1,27,3,7495,200127,2020-01-27,050
QB,20,1,27,7,83,200127,2020-01-27,050
QB,20,1,27,12,3,200127,2020-01-27,050
QB,20,1,27,8,377,200127,2020-01-27,050
QB,20,1,27,10,213,200127,2020-01-27,050
QB,20,1,27,9,1768,200127,2020-01-27,050
QB,20,1,27,4,399,200127,2020-01-27,050
QB,20,1,27,5,1880,200127,2020-01-27,050
QB,20,1,28,12,1,200128,2020-01-28,051
QB,20,1,28,2,43043,200128,2020-01-28,051
QB,20,1,28,4,418,200128,2020-01-28,051
QB,20,1,28,10,175,200128,2020-01-28,051
QB,20,1,28,3,8100,200128,2020-01-28,051
QB,20,1,28,13,11,200128,2020-01-28,051
QB,20,1,28,6,1035,200128,2020-01-28,051
QB,20,1,28,5,2109,200128,2020-01-28,051
QB,20,1,28,1,89,200128,2020-01-28,051
QB,20,1,28,9,1966,200128,2020-01-28,051
QB,20,1,28,7,148,200128,2020-01-28,051
QB,20,1,28,8,524,200128,2020-01-28,051
QB,20,1,28,11,62,200128,2020-01-28,051
QB,20,1,29,4,467,200129,2020-01-29,052
QB,20,1,29,12,2,200129,2020-01-29,052
QB,20,1,29,10,171,200129,2020-01-29,052
QB,20,1,29,13,9,200129,2020-01-29,052
QB,20,1,29,5,2112,200129,2020-01-29,052
QB,20,1,29,1,103,200129,2020-01-29,052
QB,20,1,29,6,1067,200129,2020-01-29,052
QB,20,1,29,8,519,200129,2020-01-29,052
QB,20,1,29,9,1981,200129,2020-01-29,052
QB,20,1,29,3,8265,200129,2020-01-29,052
QB,20,1,29,7,140,200129,2020-01-29,052
QB,20,1,29,11,55,200129,2020-01-29,052
QB,20,1,29,2,44097,200129,2020-01-29,052
QB,20,1,30,5,2108,200130,2020-01-30,053
QB,20,1,30,8,509,200130,2020-01-30,053
QB,20,1,30,2,45343,200130,2020-01-30,053
QB,20,1,30,13,6,200130,2020-01-30,053
QB,20,1,30,1,129,200130,2020-01-30,053
QB,20,1,30,10,135,200130,2020-01-30,053
QB,20,1,30,6,1033,200130,2020-01-30,053
QB,20,1,30,7,118,200130,2020-01-30,053
QB,20,1,30,12,2,200130,2020-01-30,053
QB,20,1,30,9,1949,200130,2020-01-30,053
QB,20,1,30,4,490,200130,2020-01-30,053
QB,20,1,30,11,66,200130,2020-01-30,053
QB,20,1,30,3,8260,200130,2020-01-30,053
QB,20,1,31,4,404,200131,2020-01-31,054
QB,20,1,31,9,1817,200131,2020-01-31,054
QB,20,1,31,7,102,200131,2020-01-31,054
QB,20,1,31,5,2079,200131,2020-01-31,054
QB,20,1,31,12,1,200131,2020-01-31,054
QB,20,1,31,13,4,200131,2020-01-31,054
QB,20,1,31,8,500,200131,2020-01-31,054
QB,20,1,31,10,109,200131,2020-01-31,054
QB,20,1,31,2,46983,200131,2020-01-31,054
QB,20,1,31,1,95,200131,2020-01-31,054
QB,20,1,31,3,8093,200131,2020-01-31,054
QB,20,1,31,6,1061,200131,2020-01-31,054
QB,20,1,31,11,53,200131,2020-01-31,054
QB,20,2,1,10,3,200201,2020-02-01,055
QB,20,2,1,1,72,200201,2020-02-01,055
QB,20,2,1,4,336,200201,2020-02-01,055
QB,20,2,1,5,980,200201,2020-02-01,055
QB,20,2,1,11,39,200201,2020-02-01,055
QB,20,2,1,7,11,200201,2020-02-01,055
QB,20,2,1,2,50220,200201,2020-02-01,055
QB,20,2,1,13,2,200201,2020-02-01,055
QB,20,2,1,12,1,200201,2020-02-01,055
QB,20,2,1,3,4850,200201,2020-02-01,055
QB,20,2,1,9,756,200201,2020-02-01,055
QB,20,2,1,6,384,200201,2020-02-01,055
QB,20,2,1,8,259,200201,2020-02-01,055
QB,20,2,2,8,167,200202,2020-02-02,056
QB,20,2,2,3,3141,200202,2020-02-02,056
QB,20,2,2,11,19,200202,2020-02-02,056
QB,20,2,2,2,47145,200202,2020-02-02,056
QB,20,2,2,1,43,200202,2020-02-02,056
QB,20,2,2,4,364,200202,2020-02-02,056
QB,20,2,2,5,548,200202,2020-02-02,056
QB,20,2,2,7,6,200202,2020-02-02,056
QB,20,2,2,6,114,200202,2020-02-02,056
QB,20,2,2,9,403,200202,2020-02-02,056
QB,20,2,2,10,1,200202,2020-02-02,056
QB,20,2,3,7,70,200203,2020-02-03,060
QB,20,2,3,1,118,200203,2020-02-03,060
QB,20,2,3,8,390,200203,2020-02-03,060
QB,20,2,3,2,43736,200203,2020-02-03,060
QB,20,2,3,13,3,200203,2020-02-03,060
QB,20,2,3,3,7687,200203,2020-02-03,060
QB,20,2,3,5,1948,200203,2020-02-03,060
QB,20,2,3,4,373,200203,2020-02-03,060
QB,20,2,3,9,1727,200203,2020-02-03,060
QB,20,2,3,10,60,200203,2020-02-03,060
QB,20,2,3,11,28,200203,2020-02-03,060
QB,20,2,3,6,946,200203,2020-02-03,060
QB,20,2,3,12,1,200203,2020-02-03,060
QB,20,2,4,4,334,200204,2020-02-04,061
QB,20,2,4,9,1864,200204,2020-02-04,061
QB,20,2,4,7,76,200204,2020-02-04,061
QB,20,2,4,8,528,200204,2020-02-04,061
QB,20,2,4,5,2138,200204,2020-02-04,061
QB,20,2,4,3,8218,200204,2020-02-04,061
QB,20,2,4,1,80,200204,2020-02-04,061
QB,20,2,4,13,8,200204,2020-02-04,061
QB,20,2,4,11,71,200204,2020-02-04,061
QB,20,2,4,2,45477,200204,2020-02-04,061
QB,20,2,4,10,53,200204,2020-02-04,061
QB,20,2,4,12,1,200204,2020-02-04,061
QB,20,2,4,6,1001,200204,2020-02-04,061
QB,20,2,5,7,66,200205,2020-02-05,062
QB,20,2,5,5,2091,200205,2020-02-05,062
QB,20,2,5,2,45797,200205,2020-02-05,062
QB,20,2,5,8,488,200205,2020-02-05,062
QB,20,2,5,11,65,200205,2020-02-05,062
QB,20,2,5,3,8241,200205,2020-02-05,062
QB,20,2,5,12,3,200205,2020-02-05,062
QB,20,2,5,4,391,200205,2020-02-05,062
QB,20,2,5,9,1787,200205,2020-02-05,062
QB,20,2,5,13,4,200205,2020-02-05,062
QB,20,2,5,6,1052,200205,2020-02-05,062
QB,20,2,5,10,38,200205,2020-02-05,062
QB,20,2,5,1,105,200205,2020-02-05,062
QB,20,2,6,8,491,200206,2020-02-06,063
QB,20,2,6,6,888,200206,2020-02-06,063
QB,20,2,6,3,7452,200206,2020-02-06,063
QB,20,2,6,11,64,200206,2020-02-06,063
QB,20,2,6,4,468,200206,2020-02-06,063
QB,20,2,6,10,40,200206,2020-02-06,063
QB,20,2,6,2,42653,200206,2020-02-06,063
QB,20,2,6,7,66,200206,2020-02-06,063
QB,20,2,6,1,103,200206,2020-02-06,063
QB,20,2,6,5,1989,200206,2020-02-06,063
QB,20,2,6,13,5,200206,2020-02-06,063
QB,20,2,6,12,1,200206,2020-02-06,063
QB,20,2,6,9,1770,200206,2020-02-06,063
QB,20,2,7,8,486,200207,2020-02-07,064
QB,20,2,7,3,7410,200207,2020-02-07,064
QB,20,2,7,5,1911,200207,2020-02-07,064
QB,20,2,7,7,61,200207,2020-02-07,064
QB,20,2,7,12,1,200207,2020-02-07,064
QB,20,2,7,1,98,200207,2020-02-07,064
QB,20,2,7,4,424,200207,2020-02-07,064
QB,20,2,7,9,1605,200207,2020-02-07,064
QB,20,2,7,2,44376,200207,2020-02-07,064
QB,20,2,7,6,863,200207,2020-02-07,064
QB,20,2,7,10,33,200207,2020-02-07,064
QB,20,2,7,11,50,200207,2020-02-07,064
QB,20,2,7,13,5,200207,2020-02-07,064
QB,20,2,8,7,12,200208,2020-02-08,065
QB,20,2,8,4,344,200208,2020-02-08,065
QB,20,2,8,11,39,200208,2020-02-08,065
QB,20,2,8,1,78,200208,2020-02-08,065
QB,20,2,8,2,50970,200208,2020-02-08,065
QB,20,2,8,3,5081,200208,2020-02-08,065
QB,20,2,8,10,35,200208,2020-02-08,065
QB,20,2,8,8,256,200208,2020-02-08,065
QB,20,2,8,9,705,200208,2020-02-08,065
QB,20,2,8,5,980,200208,2020-02-08,065
QB,20,2,8,6,317,200208,2020-02-08,065
QB,20,2,9,8,164,200209,2020-02-09,066
QB,20,2,9,13,1,200209,2020-02-09,066
QB,20,2,9,6,103,200209,2020-02-09,066
QB,20,2,9,10,1,200209,2020-02-09,066
QB,20,2,9,7,2,200209,2020-02-09,066
QB,20,2,9,11,20,200209,2020-02-09,066
QB,20,2,9,5,576,200209,2020-02-09,066
QB,20,2,9,3,3480,200209,2020-02-09,066
QB,20,2,9,9,388,200209,2020-02-09,066
QB,20,2,9,4,352,200209,2020-02-09,066
QB,20,2,9,2,48681,200209,2020-02-09,066
QB,20,2,9,1,54,200209,2020-02-09,066
QB,20,2,10,4,443,200210,2020-02-10,070
QB,20,2,10,13,6,200210,2020-02-10,070
QB,20,2,10,1,86,200210,2020-02-10,070
QB,20,2,10,10,42,200210,2020-02-10,070
QB,20,2,10,8,392,200210,2020-02-10,070
QB,20,2,10,5,1793,200210,2020-02-10,070
QB,20,2,10,2,42907,200210,2020-02-10,070
QB,20,2,10,11,25,200210,2020-02-10,070
QB,20,2,10,7,46,200210,2020-02-10,070
QB,20,2,10,3,7009,200210,2020-02-10,070
QB,20,2,10,9,1642,200210,2020-02-10,070
QB,20,2,10,6,849,200210,2020-02-10,070
QB,20,2,11,11,66,200211,2020-02-11,071
QB,20,2,11,7,34,200211,2020-02-11,071
QB,20,2,11,4,371,200211,2020-02-11,071
QB,20,2,11,10,79,200211,2020-02-11,071
QB,20,2,11,8,475,200211,2020-02-11,071
QB,20,2,11,5,1996,200211,2020-02-11,071
QB,20,2,11,6,841,200211,2020-02-11,071
QB,20,2,11,3,7677,200211,2020-02-11,071
QB,20,2,11,9,1756,200211,2020-02-11,071
QB,20,2,11,12,2,200211,2020-02-11,071
QB,20,2,11,2,44041,200211,2020-02-11,071
QB,20,2,11,13,6,200211,2020-02-11,071
QB,20,2,11,1,65,200211,2020-02-11,071
QB,20,2,12,10,43,200212,2020-02-12,072
QB,20,2,12,7,24,200212,2020-02-12,072
QB,20,2,12,2,49837,200212,2020-02-12,072
QB,20,2,12,13,4,200212,2020-02-12,072
QB,20,2,12,8,331,200212,2020-02-12,072
QB,20,2,12,5,1076,200212,2020-02-12,072
QB,20,2,12,11,47,200212,2020-02-12,072
QB,20,2,12,1,72,200212,2020-02-12,072
QB,20,2,12,3,5755,200212,2020-02-12,072
QB,20,2,12,9,1100,200212,2020-02-12,072
QB,20,2,12,4,210,200212,2020-02-12,072
QB,20,2,12,6,591,200212,2020-02-12,072
QB,20,2,13,3,21962,200213,2020-02-13,073
QB,20,2,13,7,55,200213,2020-02-13,073
QB,20,2,13,2,23285,200213,2020-02-13,073
QB,20,2,13,1,84,200213,2020-02-13,073
QB,20,2,13,10,71,200213,2020-02-13,073
QB,20,2,13,15,685,200213,2020-02-13,073
QB,20,2,13,12,10,200213,2020-02-13,073
QB,20,2,13,11,53,200213,2020-02-13,073
QB,20,2,13,6,797,200213,2020-02-13,073
QB,20,2,13,8,135,200213,2020-02-13,073
QB,20,2,13,9,1733,200213,2020-02-13,073
QB,20,2,13,4,225,200213,2020-02-13,073
QB,20,2,13,13,3,200213,2020-02-13,073
QB,20,2,13,5,3518,200213,2020-02-13,073
QB,20,2,14,13,2,200214,2020-02-14,074
QB,20,2,14,5,3397,200214,2020-02-14,074
QB,20,2,14,2,21434,200214,2020-02-14,074
QB,20,2,14,7,58,200214,2020-02-14,074
QB,20,2,14,4,208,200214,2020-02-14,074
QB,20,2,14,8,129,200214,2020-02-14,074
QB,20,2,14,9,1696,200214,2020-02-14,074
QB,20,2,14,10,69,200214,2020-02-14,074
QB,20,2,14,3,21506,200214,2020-02-14,074
QB,20,2,14,15,755,200214,2020-02-14,074
QB,20,2,14,6,896,200214,2020-02-14,074
QB,20,2,14,12,17,200214,2020-02-14,074
QB,20,2,14,11,44,200214,2020-02-14,074
QB,20,2,14,1,52,200214,2020-02-14,074
QB,20,2,15,9,645,200215,2020-02-15,075
QB,20,2,15,4,190,200215,2020-02-15,075
QB,20,2,15,15,591,200215,2020-02-15,075
QB,20,2,15,2,26228,200215,2020-02-15,075
QB,20,2,15,3,26952,200215,2020-02-15,075
QB,20,2,15,11,29,200215,2020-02-15,075
QB,20,2,15,1,22,200215,2020-02-15,075
QB,20,2,15,12,15,200215,2020-02-15,075
QB,20,2,15,5,1781,200215,2020-02-15,075
QB,20,2,15,10,15,200215,2020-02-15,075
QB,20,2,15,8,66,200215,2020-02-15,075
QB,20,2,15,7,9,200215,2020-02-15,075
QB,20,2,15,6,337,200215,2020-02-15,075
QB,20,2,16,5,1057,200216,2020-02-16,076
QB,20,2,16,9,382,200216,2020-02-16,076
QB,20,2,16,6,88,200216,2020-02-16,076
QB,20,2,16,11,23,200216,2020-02-16,076
QB,20,2,16,2,25111,200216,2020-02-16,076
QB,20,2,16,8,56,200216,2020-02-16,076
QB,20,2,16,7,5,200216,2020-02-16,076
QB,20,2,16,4,193,200216,2020-02-16,076
QB,20,2,16,12,5,200216,2020-02-16,076
QB,20,2,16,1,20,200216,2020-02-16,076
QB,20,2,16,15,622,200216,2020-02-16,076
QB,20,2,16,3,25822,200216,2020-02-16,076
QB,20,2,17,5,3122,200217,2020-02-17,080
QB,20,2,17,9,1272,200217,2020-02-17,080
QB,20,2,17,15,546,200217,2020-02-17,080
QB,20,2,17,12,6,200217,2020-02-17,080
QB,20,2,17,8,95,200217,2020-02-17,080
QB,20,2,17,7,57,200217,2020-02-17,080
QB,20,2,17,13,4,200217,2020-02-17,080
QB,20,2,17,11,27,200217,2020-02-17,080
QB,20,2,17,1,32,200217,2020-02-17,080
QB,20,2,17,2,25893,200217,2020-02-17,080
QB,20,2,17,10,33,200217,2020-02-17,080
QB,20,2,17,4,169,200217,2020-02-17,080
QB,20,2,17,6,686,200217,2020-02-17,080
QB,20,2,17,3,25520,200217,2020-02-17,080
QB,20,2,18,3,24543,200218,2020-02-18,081
QB,20,2,18,11,51,200218,2020-02-18,081
QB,20,2,18,10,81,200218,2020-02-18,081
QB,20,2,18,2,26078,200218,2020-02-18,081
QB,20,2,18,9,1866,200218,2020-02-18,081
QB,20,2,18,1,38,200218,2020-02-18,081
QB,20,2,18,12,16,200218,2020-02-18,081
QB,20,2,18,5,3786,200218,2020-02-18,081
QB,20,2,18,8,135,200218,2020-02-18,081
QB,20,2,18,6,921,200218,2020-02-18,081
QB,20,2,18,15,588,200218,2020-02-18,081
QB,20,2,18,4,174,200218,2020-02-18,081
QB,20,2,18,13,4,200218,2020-02-18,081
QB,20,2,18,7,91,200218,2020-02-18,081
QB,20,2,19,10,66,200219,2020-02-19,082
QB,20,2,19,6,968,200219,2020-02-19,082
QB,20,2,19,4,190,200219,2020-02-19,082
QB,20,2,19,2,22890,200219,2020-02-19,082
QB,20,2,19,5,3563,200219,2020-02-19,082
QB,20,2,19,11,53,200219,2020-02-19,082
QB,20,2,19,3,21805,200219,2020-02-19,082
QB,20,2,19,15,667,200219,2020-02-19,082
QB,20,2,19,8,144,200219,2020-02-19,082
QB,20,2,19,7,73,200219,2020-02-19,082
QB,20,2,19,13,6,200219,2020-02-19,082
QB,20,2,19,9,1816,200219,2020-02-19,082
QB,20,2,19,12,23,200219,2020-02-19,082
QB,20,2,19,1,66,200219,2020-02-19,082
QB,20,2,20,3,25038,200220,2020-02-20,083
QB,20,2,20,6,1026,200220,2020-02-20,083
QB,20,2,20,4,216,200220,2020-02-20,083
QB,20,2,20,8,139,200220,2020-02-20,083
QB,20,2,20,10,50,200220,2020-02-20,083
QB,20,2,20,7,70,200220,2020-02-20,083
QB,20,2,20,12,19,200220,2020-02-20,083
QB,20,2,20,5,3861,200220,2020-02-20,083
QB,20,2,20,15,672,200220,2020-02-20,083
QB,20,2,20,9,1892,200220,2020-02-20,083
QB,20,2,20,11,61,200220,2020-02-20,083
QB,20,2,20,2,25875,200220,2020-02-20,083
QB,20,2,20,1,56,200220,2020-02-20,083
QB,20,2,20,13,5,200220,2020-02-20,083
QB,20,2,21,12,15,200221,2020-02-21,084
QB,20,2,21,4,225,200221,2020-02-21,084
QB,20,2,21,2,26932,200221,2020-02-21,084
QB,20,2,21,1,45,200221,2020-02-21,084
QB,20,2,21,13,4,200221,2020-02-21,084
QB,20,2,21,11,55,200221,2020-02-21,084
QB,20,2,21,9,1783,200221,2020-02-21,084
QB,20,2,21,15,624,200221,2020-02-21,084
QB,20,2,21,10,43,200221,2020-02-21,084
QB,20,2,21,6,932,200221,2020-02-21,084
QB,20,2,21,3,26151,200221,2020-02-21,084
QB,20,2,21,8,142,200221,2020-02-21,084
QB,20,2,21,7,60,200221,2020-02-21,084
QB,20,2,21,5,3722,200221,2020-02-21,084
QB,20,2,22,5,1833,200222,2020-02-22,085
QB,20,2,22,11,41,200222,2020-02-22,085
QB,20,2,22,3,28022,200222,2020-02-22,085
QB,20,2,22,12,10,200222,2020-02-22,085
QB,20,2,22,4,167,200222,2020-02-22,085
QB,20,2,22,13,1,200222,2020-02-22,085
QB,20,2,22,2,27138,200222,2020-02-22,085
QB,20,2,22,8,77,200222,2020-02-22,085
QB,20,2,22,9,687,200222,2020-02-22,085
QB,20,2,22,7,11,200222,2020-02-22,085
QB,20,2,22,10,16,200222,2020-02-22,085
QB,20,2,22,15,678,200222,2020-02-22,085
QB,20,2,22,6,353,200222,2020-02-22,085
QB,20,2,22,1,25,200222,2020-02-22,085
QB,20,2,23,8,51,200223,2020-02-23,086
QB,20,2,23,4,193,200223,2020-02-23,086
QB,20,2,23,7,8,200223,2020-02-23,086
QB,20,2,23,11,18,200223,2020-02-23,086
QB,20,2,23,6,111,200223,2020-02-23,086
QB,20,2,23,3,26809,200223,2020-02-23,086
QB,20,2,23,2,26277,200223,2020-02-23,086
QB,20,2,23,5,1126,200223,2020-02-23,086
QB,20,2,23,15,645,200223,2020-02-23,086
QB,20,2,23,12,9,200223,2020-02-23,086
QB,20,2,23,9,412,200223,2020-02-23,086
QB,20,2,23,1,26,200223,2020-02-23,086
QB,20,2,24,9,1795,200224,2020-02-24,090
QB,20,2,24,7,62,200224,2020-02-24,090
QB,20,2,24,4,187,200224,2020-02-24,090
QB,20,2,24,13,1,200224,2020-02-24,090
QB,20,2,24,3,25115,200224,2020-02-24,090
QB,20,2,24,8,108,200224,2020-02-24,090
QB,20,2,24,2,26245,200224,2020-02-24,090
QB,20,2,24,10,45,200224,2020-02-24,090
QB,20,2,24,11,36,200224,2020-02-24,090
QB,20,2,24,1,33,200224,2020-02-24,090
QB,20,2,24,5,3838,200224,2020-02-24,090
QB,20,2,24,12,14,200224,2020-02-24,090
QB,20,2,24,15,633,200224,2020-02-24,090
QB,20,2,24,6,926,200224,2020-02-24,090
QB,20,2,25,12,17,200225,2020-02-25,091
QB,20,2,25,5,3856,200225,2020-02-25,091
QB,20,2,25,11,55,200225,2020-02-25,091
QB,20,2,25,10,41,200225,2020-02-25,091
QB,20,2,25,2,25261,200225,2020-02-25,091
QB,20,2,25,3,24492,200225,2020-02-25,091
QB,20,2,25,4,175,200225,2020-02-25,091
QB,20,2,25,15,683,200225,2020-02-25,091
QB,20,2,25,8,154,200225,2020-02-25,091
QB,20,2,25,6,988,200225,2020-02-25,091
QB,20,2,25,7,71,200225,2020-02-25,091
QB,20,2,25,9,1824,200225,2020-02-25,091
QB,20,2,25,1,46,200225,2020-02-25,091
QB,20,2,25,13,2,200225,2020-02-25,091
QB,20,2,26,6,927,200226,2020-02-26,092
QB,20,2,26,5,3907,200226,2020-02-26,092
QB,20,2,26,9,1823,200226,2020-02-26,092
QB,20,2,26,13,6,200226,2020-02-26,092
QB,20,2,26,7,84,200226,2020-02-26,092
QB,20,2,26,11,59,200226,2020-02-26,092
QB,20,2,26,2,26070,200226,2020-02-26,092
QB,20,2,26,12,25,200226,2020-02-26,092
QB,20,2,26,4,200,200226,2020-02-26,092
QB,20,2,26,10,66,200226,2020-02-26,092
QB,20,2,26,1,29,200226,2020-02-26,092
QB,20,2,26,8,150,200226,2020-02-26,092
QB,20,2,26,15,604,200226,2020-02-26,092
QB,20,2,26,3,24957,200226,2020-02-26,092
QB,20,2,27,2,26000,200227,2020-02-27,093
QB,20,2,27,6,893,200227,2020-02-27,093
QB,20,2,27,8,138,200227,2020-02-27,093
QB,20,2,27,10,68,200227,2020-02-27,093
QB,20,2,27,12,23,200227,2020-02-27,093
QB,20,2,27,3,25140,200227,2020-02-27,093
QB,20,2,27,11,68,200227,2020-02-27,093
QB,20,2,27,4,206,200227,2020-02-27,093
QB,20,2,27,7,110,200227,2020-02-27,093
QB,20,2,27,15,711,200227,2020-02-27,093
QB,20,2,27,9,1885,200227,2020-02-27,093
QB,20,2,27,5,3918,200227,2020-02-27,093
QB,20,2,27,13,1,200227,2020-02-27,093
QB,20,2,27,1,44,200227,2020-02-27,093
QB,20,2,28,4,233,200228,2020-02-28,094
QB,20,2,28,9,1797,200228,2020-02-28,094
QB,20,2,28,10,51,200228,2020-02-28,094
QB,20,2,28,2,27280,200228,2020-02-28,094
QB,20,2,28,3,26510,200228,2020-02-28,094
QB,20,2,28,8,147,200228,2020-02-28,094
QB,20,2,28,7,76,200228,2020-02-28,094
QB,20,2,28,11,64,200228,2020-02-28,094
QB,20,2,28,13,6,200228,2020-02-28,094
QB,20,2,28,1,48,200228,2020-02-28,094
QB,20,2,28,12,14,200228,2020-02-28,094
QB,20,2,28,5,3815,200228,2020-02-28,094
QB,20,2,28,6,982,200228,2020-02-28,094
QB,20,2,28,15,675,200228,2020-02-28,094
QB,20,2,29,7,10,200229,2020-02-29,095
QB,20,2,29,10,16,200229,2020-02-29,095
QB,20,2,29,5,1037,200229,2020-02-29,095
QB,20,2,29,4,416,200229,2020-02-29,095
QB,20,2,29,6,314,200229,2020-02-29,095
QB,20,2,29,3,4997,200229,2020-02-29,095
QB,20,2,29,2,51330,200229,2020-02-29,095
QB,20,2,29,11,41,200229,2020-02-29,095
QB,20,2,29,1,80,200229,2020-02-29,095
